,code,text,label
1413865,43685-7,Table 2 Risk by Indication for Antiepileptic Drugs in the Pooled Analysis Indication Placebo Patients with Events Per 1000 Patients Drug Patients with Events Per 1000 Patients Relative Risk: Incidence of Events in Drug Patients/Incidence in Placebo Patients Risk Difference: Additional Drug Patients with Events Per 1000 Patients Epilepsy 1.0 3.4 3.5 2.4 Psychiatric 5.7 8.5 1.5 2.9 Other 1.0 1.8 1.9 0.9 Total 2.4 4.3 1.8 1.9,0
1413867,43685-7,Anyone considering prescribing levetiracetam or any other AED must balance the risk of suicidal thoughts or behaviors with the risk of untreated illness.,0
1413872,43685-7,5.3 Somnolence and Fatigue,0
1413873,43685-7,"In some patients, levetiracetam causes somnolence and fatigue.",0
1413874,43685-7,The incidences of somnolence and fatigue provided below are from controlled adult partial onset seizure studies.,0
1413875,43685-7,"In general, the incidences of somnolence and fatigue in the pediatric partial onset seizure studies, and in pediatric and adult myoclonic and primary generalized tonic-clonic seizure studies were comparable to those of the adult partial onset seizure studies.",0
1413876,43685-7,"In controlled trials of adult patients with epilepsy experiencing partial onset seizures, 14.8% of levetiracetam-treated patients reported somnolence, compared to 8.4% of placebo patients.",0
1413877,43685-7,There was no clear dose response up to 3000 mg/day.,0
1413878,43685-7,"In a study where there was no titration, about 45% of patients receiving 4000 mg/day reported somnolence.",0
1413879,43685-7,"The somnolence was considered serious in 0.3% of the treated patients, compared to 0% in the placebo group.",0
1413880,43685-7,"About 3% of levetiracetam-treated patients discontinued treatment due to somnolence, compared to 0.7% of placebo patients.",0
1413881,43685-7,"In 1.4% of treated patients and in 0.9% of placebo patients the dose was reduced, while 0.3% of the treated patients were hospitalized due to somnolence.",0
1413882,43685-7,"In controlled trials of adult patients with epilepsy experiencing partial onset seizures, 14.7% of levetiracetam-treated patients reported asthenia, compared to 9.1% of placebo patients.",0
1413883,43685-7,Treatment was discontinued due to asthenia in 0.8% of treated patients as compared to 0.5% of placebo patients.,0
1413884,43685-7,In 0.5% of treated patients and in 0.2% of placebo patients the dose was reduced due to asthenia.,0
1413885,43685-7,Somnolence and asthenia occurred most frequently within the first 4 weeks of treatment.,0
1413886,43685-7,Patients should be monitored for these signs symptoms and advised not to drive or operate machinery until they have gained sufficient experience on levetiracetam to gauge whether it adversely affects their ability to drive or operate machinery.,0
1413887,43685-7,5.4 Serious Dermatological Reactions,0
1413888,43685-7,"Serious dermatological reactions, including Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN), have been reported in both children and adults treated with levetiracetam.",0
1413889,43685-7,"The median time of onset is reported to be 14 to 17 days, but cases have been reported at least four months after initiation of treatment.",0
1413890,43685-7,Recurrence of the serious skin reactions following rechallenge with levetiracetam has also been reported.,0
1413891,43685-7,"Levetiracetam should be discontinued at the first sign of a rash, unless the rash is clearly not drug-related.",0
1413892,43685-7,"If signs or symptoms suggest SJS/TEN, use of this drug should not be resumed and alternative therapy should be considered.",0
1413893,43685-7,5.5 Coordination Difficulties,0
1413894,43685-7,Coordination difficulties were only observed in the adult partial onset seizure studies.,0
1413895,43685-7,"A total of 3.4% of adult levetiracetam-treated patients experienced coordination difficulties, (reported as either ataxia, abnormal gait, or incoordination) compared to 1.6% of placebo patients.",0
1413896,43685-7,"A total of 0.4% of patients in controlled trials discontinued levetiracetam treatment due to ataxia, compared to 0% of placebo patients.",0
1413897,43685-7,"In 0.7% of treated patients and in 0.2% of placebo patients the dose was reduced due to coordination difficulties, while one of the treated patients was hospitalized due to worsening of pre-existing ataxia.",0
1413898,43685-7,These events occurred most frequently within the first 4 weeks of treatment.,0
1413899,43685-7,Patients should be monitored for these signs and symptoms and advised not to drive or operate machinery until they have gained sufficient experience on levetiracetam to gauge whether it could adversely affect their ability to drive or operate machinery.,0
1413900,43685-7,5.6 Withdrawal Seizures,0
1413901,43685-7,"Antiepileptic drugs, including levetiracetam, should be withdrawn gradually to minimize the potential of increased seizure frequency.",0
1413902,43685-7,5.7 Hematologic Abnormalities,0
1413903,43685-7,Partial Onset Seizures,0
1413904,43685-7,Adults:,0
1413905,43685-7,"Minor, but statistically significant, decreases compared to placebo in total mean RBC count (0.03 x 106/mm3), mean hemoglobin (0.09 g/dL), and mean hematocrit (0.38%), were seen in levetiracetam-treated patients in controlled trials.",0
1413906,43685-7,"A total of 3.2% of treated and 1.8% of placebo patients had at least one possibly significant (≤2.8 x 109/L) decreased WBC, and 2.4% of treated and 1.4% of placebo patients had at least one possibly significant (≤1.0 x 109/L) decreased neutrophil count.",0
1413907,43685-7,"Of the treated patients with a low neutrophil count, all but one rose towards or to baseline with continued treatment.",0
1413908,43685-7,No patient was discontinued secondary to low neutrophil counts.,0
1413909,43685-7,Pediatric Patients 4 Years to < 16 Years:,0
1413910,43685-7,Statistically significant decreases in WBC and neutrophil counts were seen in levetiracetam-treated patients as compared to placebo.,0
1413911,43685-7,"The mean decreases from baseline in the levetiracetam-treated group were -0.4 x 109/L and - 0.3 x 109/L, respectively, whereas there were small increases in the placebo group.",0
1413912,43685-7,"Mean relative lymphocyte counts increased by 1.7% in levetiracetam-treated patients, compared to a decrease of 4% in placebo patients (statistically significant).",0
1413913,43685-7,"In the controlled trial, more levetiracetam-treated patients had a possibly clinically significant abnormally low WBC value (3.0% levetiracetam-treated versus 0% placebo), however, there was no apparent difference between treatment groups with respect to neutrophil count (5.0% levetiracetam-treated versus 4.2% placebo).",0
1413914,43685-7,No patient was discontinued secondary to low WBC or neutrophil counts.,0
1413915,43685-7,"In the controlled cognitive and neuropsychological safety study, two subjects (6.1%) in the placebo group and 5 subjects (8.6%) in the levetiracetam-treated group had high eosinophil count values that were possibly clinically significant (≥10% or≥0.7X109/L).",0
1413916,43685-7,Juvenile Myoclonic Epilepsy:,0
1413917,43685-7,"Although there were no obvious hematologic abnormalities observed in patients with JME, the limited number of patients makes any conclusion tentative.",0
1413918,43685-7,The data from the partial seizure patients should be considered to be relevant for JME patients.,0
1413919,43685-7,5.8 Blood Pressure Increases,0
1413920,43685-7,"In a randomized, placebo-controlled study in patients aged 1 month to <4 years of age, a significantly higher risk of at least one measured increase in diastolic blood pressure was observed in the levetiracetam-treated patients (17%) compared to the placebo-treated patients (2%).",0
1413921,43685-7,There was no overall difference in mean diastolic blood pressure between the treatment groups.,0
1413922,43685-7,This disparity between the levetiracetam and placebo treatment groups was not observed in the studies of older children or in adults.,0
1413923,43685-7,5.9 Seizure Control During Pregnancy,0
1413924,43685-7,Physiological changes may gradually decrease plasma levels of levetiracetam throughout pregnancy.,0
1413925,43685-7,This decrease is more pronounced during the third trimester.,0
1413926,43685-7,It is recommended that patients be monitored carefully during pregnancy.,0
1413927,43685-7,Close monitoring should continue through the postpartum period especially if the dose was changed during pregnancy.,0
1414538,43685-7,5.4 Uses in Patients With Mononucleosis,0
1414541,43685-7,5.5 Phenylketonurics,0
1414542,43685-7,The oral suspension of amoxicillin do not contain phenylalanine and can be used by phenylketonurics.,0
1414738,43685-7,The use of zolpidem tartrate tablets with other sedative-hypnotics (including other zolpidem products) at bedtime or the middle of the night is not recommended [see Dosage and Administration (2.3)].,0
1414740,43685-7,Patients should be cautioned against driving and other activities requiring complete mental alertness if zolpidem tartrate tablets are taken in these circumstances [see Dosage and Administration (2) and Clinical Studies (14.3)].,0
1414747,43685-7,"Cases of angioedema involving the tongue, glottis or larynx have been reported in patients after taking the first or subsequent doses of sedative-hypnotics, including zolpidem.",0
1414757,43685-7,"In a clinical trial, 7% of pediatric patients treated with zolpidem tartrate 0.25 mg/kg taken at bedtime reported hallucinations versus 0% treated with placebo [see Use in Specific Populations (8.4)].",0
1414766,43685-7,5.5 Use in Patients with Depression,0
1414770,43685-7,5.6 Respiratory Depression,0
1414774,43685-7,The risk of respiratory depression should be considered prior to prescribing zolpidem tartrate tablets in patients with respiratory impairment including sleep apnea and myasthenia gravis.,0
